,fold,sampler,model,precision,recall,f1_score,auc_roc,auc_pr,gmean,balanced_accuracy,confusion_matrix,training_time,fold_time
135,3,None,DecisionTree,0.7692307692307693,0.8163265306122449,0.7920792079207921,0.9079522317693762,0.6282594907744447,0.9033172123138445,0.9079522317693762,"[[56839    24]
 [   18    80]]",22.628162384033203,990.3044996261597
136,3,None,RandomForest,0.9512195121951219,0.7959183673469388,0.8666666666666667,0.9538251981938687,0.8555085204617314,0.8921111919809088,0.897924011417345,"[[56859     4]
 [   20    78]]",4.747703552246094,990.3044996261597
137,3,None,XGBoost,0.9518072289156626,0.8061224489795918,0.8729281767955801,0.9930201016621762,0.8650988337896367,0.8978116409855162,0.9030260522336715,"[[56859     4]
 [   19    79]]",2.238239288330078,990.3044996261597
138,3,None,LightGBM,0.17142857142857143,0.1836734693877551,0.17733990147783252,0.5180057725568112,0.043278616899259936,0.42824344739801085,0.5910717381231726,"[[56776    87]
 [   80    18]]",2.8342552185058594,990.3044996261597
139,3,None,LogisticRegression_Balanced,0.061611374407582936,0.9285714285714286,0.11555555555555555,0.9813405797751632,0.7276058633162641,0.9518077966456238,0.9520985275386205,"[[55477  1386]
 [    7    91]]",0.2196507453918457,990.3044996261597
140,3,None,DecisionTree_Balanced,0.7596153846153846,0.8061224489795918,0.7821782178217822,0.9028413978890187,0.612676575688392,0.8976458291910306,0.9028413978890186,"[[56838    25]
 [   19    79]]",15.183640003204346,990.3044996261597
141,3,None,RandomForest_Balanced,0.9512195121951219,0.7959183673469388,0.8666666666666667,0.9538251981938687,0.8555085204617314,0.8921111919809088,0.897924011417345,"[[56859     4]
 [   20    78]]",4.777572393417358,990.3044996261597
142,3,Random OverSampling,LogisticRegression,0.06224350205198358,0.9285714285714286,0.11666666666666667,0.9807130421238013,0.7273174108763304,0.9519364639492823,0.9522304234990868,"[[55492  1371]
 [    7    91]]",0.2813997268676758,990.3044996261597
143,3,Random OverSampling,KNN,0.6859504132231405,0.8469387755102041,0.7579908675799086,0.9232975641059231,0.7411515054154277,0.9199852114610647,0.9231352513219205,"[[56825    38]
 [   15    83]]",3.2918431758880615,990.3044996261597
144,3,Random OverSampling,SVM,0.09574468085106383,0.9183673469387755,0.17341040462427745,0.986805020444771,0.7409546669338187,0.9511253335039975,0.9517095690429593,"[[56013   850]
 [    8    90]]",99.28721761703491,990.3044996261597
145,3,Random OverSampling,DecisionTree,0.7358490566037735,0.7959183673469388,0.7647058823529411,0.8977129778805988,0.5860268971770854,0.8919228934843824,0.8977129778805988,"[[56835    28]
 [   20    78]]",16.612979888916016,990.3044996261597
146,3,Random OverSampling,RandomForest,0.9411764705882353,0.8163265306122449,0.8743169398907104,0.9670611821395284,0.854245241029176,0.9034681790177812,0.9081192999859671,"[[56858     5]
 [   18    80]]",5.54714298248291,990.3044996261597
147,3,Random OverSampling,XGBoost,0.9431818181818182,0.8469387755102041,0.8924731182795699,0.9921180050727006,0.8672640535467808,0.9202523043390706,0.9234254224349466,"[[56858     5]
 [   15    83]]",5.624752521514893,990.3044996261597
148,3,Random OverSampling,LightGBM,0.8571428571428571,0.7959183673469388,0.8253968253968254,0.9938252950970233,0.822717945797653,0.8920405847026138,0.8978448738410651,"[[56850    13]
 [   20    78]]",5.874079942703247,990.3044996261597
